transaction_id,product_name,category,price,quantity,date,customer_name,customer_email
302,Backpack,Furniture,410.41,1,2024-07-02,Tracy Byrd,jillgood@yahoo.com
303,Gaming Laptop,Sports,730.14,8,2024-05-14,Mathew Lopez,tbailey@gmail.com
304,Backpack,Electronics,1896.8,9,2024-11-19,,ljones@hotmail.com
305,Notebook,Stationery,387.02,1,2024-07-21,Kristina Brown,morrisonjason@gmail.com
306,Gaming Laptop,Electronics,885.01,6,2024-09-03,Gregory Jacobs,orivas@yahoo.com
307,Backpack,Sports,238.46,4,2024-02-29,Nicole Davis,caitlinalexander@yahoo.com
308,Office Chair,Appliances,1354.97,2,2024-09-03,Matthew Woods,zelliott@myers.net
309,Gaming Laptop,Sports,1227.61,10,2024-10-01,Dawn James,
310,Notebook,Electronics,71.06,8,2024-11-27,Destiny Malone,travis23@yahoo.com
311,Smartphone,Furniture,1604.05,8,2024-03-24,Edward Ramsey,pwarren@haynes.org
312,Running Shoes,Sports,343.91,3,2024-02-18,Catherine Henson,paigeknox@yahoo.com
313,Gaming Laptop,Furniture,897.94,3,2024-03-24,Michael Sanchez,ashleywarren@yahoo.com
314,Headphones,Stationery,758.35,7,2024-05-14,Tracey Smith,heather44@wallace-gray.biz
315,Backpack,Electronics,1367.96,9,2024-04-28,Angelica Harrison,yrowe@rivera-campbell.com
316,Notebook,Furniture,84.12,7,2024-01-06,Cristian Dixon,wendy75@watson-stanley.biz
317,Notebook,Electronics,1944.99,5,2024-12-14,Brian Vasquez,ashley60@bridges-hart.com
318,Running Shoes,Furniture,1252.95,3,2024-06-22,Melissa Peterson,boonelisa@rodriguez.info
319,Tablet,Stationery,88.05,8,2024-01-11,Tina Phillips,melissa35@rodriguez-hill.org
320,Office Chair,Sports,1149.75,3,2024-06-14,Jennifer Rollins,randythomas@blackwell.net
321,Headphones,Sports,1162.06,5,2024-03-23,Amanda Welch,jenniferthompson@peterson-jones.com
322,Wireless Mouse,Electronics,1790.13,1,2024-02-29,Emily Ho,omartin@krueger.info
323,Notebook,Furniture,1700.19,2,2024-11-18,Thomas Martinez,royalexis@porter.com
324,Headphones,Stationery,10.57,6,2024-06-30,Barbara Bolton,uwilliams@williams.com
325,Tablet,Stationery,1226.73,2,2024-12-17,Dylan Wood,martinezalexis@avila.com
326,Headphones,Appliances,832.23,8,2024-08-14,Angela Cohen,angeldouglas@potts-hall.com
327,Running Shoes,Furniture,1924.14,9,2024-09-08,Lisa Ramirez,
328,Wireless Mouse,Accessories,629.25,9,2024-10-11,Courtney Foster,
329,Office Chair,Accessories,55.35,7,2024-02-01,Rebecca Taylor,linda90@brown-moore.com
330,Backpack,Electronics,309.75,2,2024-12-04,,hesterrichard@parker.info
331,Tablet,Accessories,543.06,7,2024-01-26,Lisa Cunningham,
332,Headphones,Furniture,346.55,5,2024-10-08,Dennis Carter,kari76@gmail.com
333,Smartphone,Appliances,1077.52,6,2024-01-29,James Thompson,ethomas@daniel.com
334,Coffee Mug,Electronics,264.01,2,2024-11-18,Susan Schmidt,kariellis@robinson.com
335,Smartphone,Appliances,1983.04,6,2024-09-22,Greg Carr,thomasjames@gmail.com
336,Coffee Mug,Furniture,1916.1,8,2024-09-08,Justin Harris,
337,Notebook,Appliances,317.36,4,2024-10-22,Dr. Nathan Finley MD,evelyn25@hotmail.com
338,Backpack,Electronics,1959.6,10,2024-09-11,,vangkatherine@richardson.com
339,Wireless Mouse,Electronics,759.49,3,2024-12-27,Debbie Holmes,colederek@yahoo.com
340,Notebook,Sports,1620.54,8,2024-09-18,Matthew Armstrong,rodriguezjason@yahoo.com
341,Gaming Laptop,Sports,1279.85,2,2024-05-08,Jacob Hamilton,wagnermelissa@nguyen.com
342,Backpack,Stationery,1429.78,8,2024-05-30,Lorraine Riddle,ncox@green.com
343,Backpack,Stationery,744.6,9,2024-01-11,Colleen Stephens,karennelson@spencer-morris.com
344,Headphones,Sports,842.47,2,2024-02-09,Jonathan Davila,zwolf@yahoo.com
345,Running Shoes,Appliances,1839.53,10,2024-01-17,,leedavid@yahoo.com
346,Coffee Mug,Appliances,1885.27,6,2025-01-03,Amanda Taylor,martinlisa@brown.info
347,Office Chair,Sports,1802.84,6,2024-07-29,Patrick Liu,scott51@walker-bentley.com
348,Tablet,Appliances,361.89,2,2024-02-19,Karen Walker,merceranthony@black-wright.biz
349,Tablet,Electronics,1613.88,8,2024-11-04,Heather Cunningham,romanmark@hotmail.com
350,Office Chair,Furniture,376.06,4,2024-05-24,David James,katie18@gmail.com
351,Backpack,Appliances,13.43,1,2024-05-06,Amy Richmond,amber95@middleton-rios.com
352,Running Shoes,Sports,585.14,9,2024-03-25,Stephanie Harmon,jacqueline69@carter.com
353,Headphones,Stationery,1062.49,8,2024-07-15,,shermankaylee@yahoo.com
354,Smartphone,Accessories,1228.22,5,2024-03-27,Mary Myers,smithsusan@gmail.com
355,Office Chair,Stationery,978.03,4,2024-12-19,Robert Fox,lucasjennifer@hotmail.com
356,Smartphone,Furniture,1901.15,9,2024-03-02,Erica Kent,erin07@gmail.com
357,Tablet,Appliances,1688.5,7,2025-01-02,,crystal72@chapman-francis.com
358,Tablet,Accessories,527.63,5,2024-10-04,David Brown,duanecalderon@gmail.com
359,Wireless Mouse,Appliances,1691.51,3,2024-04-25,Colleen Wall,john44@nielsen.com
360,Gaming Laptop,Furniture,1314.55,6,2024-11-17,Andrew Ortiz,james02@gmail.com
361,Running Shoes,Stationery,956.15,6,2024-10-25,Holly Lane,inewman@sullivan.org
362,Backpack,Furniture,777.61,9,2024-03-15,Rebecca Pearson,michael01@chung-gray.info
363,Tablet,Appliances,348.56,7,2024-01-23,Courtney Brown,karina80@hotmail.com
364,Gaming Laptop,Appliances,784.85,3,2024-03-23,Mary Burch,brownmichael@johnson-miller.com
365,Tablet,Sports,1077.8,2,2024-07-15,Drew Larsen,cynthia27@carey-russell.com
366,Office Chair,Sports,1506.99,4,2024-05-17,Melissa Coleman,wilkinsonwillie@olson.com
367,Wireless Mouse,Stationery,1557.82,2,2024-07-15,Nathan Anderson,sjohnson@arnold-harris.com
368,Headphones,Appliances,1198.54,3,2024-06-10,Jackson Cunningham,twallace@yahoo.com
369,Office Chair,Electronics,636.88,2,2024-01-09,Mrs. Jacqueline Foley,nward@hotmail.com
370,Coffee Mug,Accessories,1258.83,4,2024-12-23,Juan Carter,smithbrian@yahoo.com
371,Smartphone,Appliances,862.75,2,2024-05-19,Andre Boone,jason95@jones-miller.com
372,Office Chair,Appliances,933.17,4,2024-04-01,Kristin Carpenter,nrodgers@hotmail.com
373,Coffee Mug,Accessories,1882.81,5,2024-06-09,Corey Brown,shawn09@jackson.com
374,Headphones,Accessories,1605.5,3,2024-08-19,Darrell Fowler,
375,Running Shoes,Sports,1291.63,10,2024-10-11,Dr. Linda Maynard,ramostiffany@hotmail.com
376,Backpack,Accessories,750.76,5,2024-07-22,Valerie Rodriguez,jennifer15@contreras.info
377,Notebook,Accessories,572.42,1,2024-04-28,Leonard Mckay,fjohnson@hotmail.com
378,Tablet,Accessories,808.11,4,2024-09-03,John Landry,lewisconnor@hotmail.com
379,Smartphone,Sports,732.9,4,2024-01-30,Kimberly Pacheco,hannahmiller@yahoo.com
380,Wireless Mouse,Sports,341.88,9,2024-12-14,,scottmiranda@barnes.com
381,Smartphone,Stationery,433.56,7,2024-01-22,,hesshannah@gmail.com
382,Coffee Mug,Electronics,181.38,2,2024-11-16,Cody Wyatt,
383,Smartphone,Appliances,490.74,6,2024-10-15,Lee Rodriguez,sarah09@griffith.com
384,Notebook,Electronics,1720.42,5,2024-03-16,Jay Hanson,olsonlaura@yahoo.com
385,Wireless Mouse,Electronics,106.54,5,2024-09-19,Jamie Melendez,robinmoore@hernandez-allen.biz
386,Notebook,Furniture,462.38,10,2024-04-18,James Rodriguez,harringtonmichelle@rodriguez-reid.com
387,Office Chair,Sports,444.42,1,2024-09-18,Isaac Barton,ldavis@salinas.biz
388,Backpack,Stationery,205.34,9,2024-11-03,Nathan Mccann,autumn20@hotmail.com
389,Office Chair,Furniture,1032.81,4,2024-02-10,Victoria Atkinson,ronald54@thompson.net
390,Backpack,Stationery,1116.76,5,2024-08-03,Courtney Campbell,leeanna@gmail.com
391,Gaming Laptop,Furniture,336.69,4,2024-05-17,Pamela Mason,josephschneider@holland.com
392,Backpack,Furniture,1761.04,10,2024-02-05,Leon Li,andersonstephen@castro-hall.com
393,Gaming Laptop,Sports,1953.08,2,2024-03-10,Natalie Jackson,mooremisty@pineda.info
394,Office Chair,Furniture,1513.66,8,2024-10-01,Travis Marshall,floresmichelle@hotmail.com
395,Running Shoes,Electronics,1184.63,1,2024-12-14,Maria Jefferson,mhunt@prince.com
396,Coffee Mug,Stationery,418.11,7,2024-11-23,,riverajessica@yahoo.com
397,Headphones,Appliances,937.53,5,2024-06-09,Kristi Black,
398,Office Chair,Sports,660.47,10,2024-11-20,,susan26@kramer.com
399,Wireless Mouse,Sports,171.48,7,2024-03-07,Colin Tyler,kyleanderson@flowers.net
400,Tablet,Appliances,802.45,6,2024-03-01,Patricia Ward,scott91@hotmail.com
401,Backpack,Electronics,19.16,5,2024-09-20,Janet Cohen,
402,Headphones,Sports,1844.09,10,2024-11-24,Ryan Taylor,walkerjoseph@elliott.com
403,Tablet,Electronics,1798.77,2,2024-11-23,Joshua Turner,richard45@curtis-potts.com
404,Running Shoes,Accessories,193.9,5,2024-09-23,Daisy Johnston,dchen@rosario.biz
405,Backpack,Accessories,589.94,6,2024-09-19,Cody Walker,davisdeanna@mcbride.com
406,Coffee Mug,Furniture,805.19,5,2024-08-02,,millermelissa@mejia-gomez.net
407,Wireless Mouse,Accessories,66.2,1,2024-12-28,Oscar Carr,wallacejames@yahoo.com
408,Wireless Mouse,Sports,1260.21,9,2024-03-14,Douglas Ortiz,ygarza@hotmail.com
409,Running Shoes,Stationery,1418.13,1,2024-01-17,Robin Green,richard72@king-wilson.com
410,Backpack,Furniture,80.52,2,2024-03-14,Mrs. Kylie Herring DDS,alison52@ortiz-jefferson.net
411,Office Chair,Accessories,1683.39,8,2024-04-30,Jennifer Gallagher,flynnkatie@hotmail.com
412,Headphones,Furniture,475.27,8,2024-04-17,Steven Henry,
413,Smartphone,Appliances,1437.08,1,2024-12-25,Edwin Mayer,richardreynolds@winters.net
414,Notebook,Stationery,635.66,9,2024-09-25,Jason Miranda,piercejohn@briggs.com
415,Backpack,Stationery,269.56,4,2024-09-04,John Butler,
416,Wireless Mouse,Appliances,19.25,9,2024-10-26,Donna Hernandez,christopher85@yahoo.com
417,Backpack,Furniture,1159.51,7,2024-09-07,Erik Hopkins,chanemily@gmail.com
418,Backpack,Stationery,1876.65,8,2024-05-19,Judy Coffey,ricardo09@neal.net
419,Backpack,Appliances,61.29,6,2024-01-23,,qvaldez@sutton.com
420,Wireless Mouse,Stationery,65.23,4,2024-12-23,Robert Burgess,chelsea07@yahoo.com
421,Coffee Mug,Furniture,1042.57,6,2024-11-09,Samantha Alvarez,shannonburns@ward.org
422,Running Shoes,Stationery,1322.86,7,2024-11-12,Margaret Brooks,foxjennifer@gmail.com
423,Gaming Laptop,Accessories,75.35,3,2024-11-20,Angela Chavez,brandon64@hotmail.com
424,Backpack,Sports,1535.2,8,2024-03-11,Jason Porter,brownlaura@yahoo.com
425,Smartphone,Furniture,1550.49,1,2024-06-07,Jessica Webster,michael99@hotmail.com
426,Notebook,Accessories,1719.78,1,2024-12-22,,urosales@nelson.com
427,Running Shoes,Appliances,213.59,4,2024-02-04,Denise Skinner,fjackson@parker.net
428,Wireless Mouse,Furniture,1980.81,5,2024-03-30,,nicole58@yahoo.com
429,Notebook,Stationery,1741.79,7,2024-06-08,Veronica Perez,dvega@hotmail.com
430,Smartphone,Accessories,1692.37,9,2024-08-31,James Schultz,matthewtorres@morris-perez.com
431,Coffee Mug,Accessories,1524.42,6,2024-02-14,Amy Sanchez,taylorsusan@padilla-velasquez.net
432,Office Chair,Electronics,853.21,8,2024-05-23,Walter Marshall,khendrix@yahoo.com
433,Backpack,Accessories,1479.46,10,2024-05-03,Joseph Williams,douglasrangel@yahoo.com
434,Backpack,Accessories,1646.11,10,2024-02-20,Andre Hartman,kristenmccarty@roth-ruiz.com
435,Office Chair,Sports,299.19,8,2024-07-21,Paul Faulkner,awilliams@osborne-flynn.net
436,Wireless Mouse,Furniture,512.5,10,2024-12-28,Kelly Giles,xsmith@johnston-chavez.org
437,Notebook,Furniture,990.06,7,2024-12-19,Ryan Rodriguez,melanie10@gmail.com
438,Office Chair,Accessories,526.21,9,2024-02-10,Jill Mcmillan,gibsoncynthia@jackson.org
439,Running Shoes,Sports,1659.53,2,2024-05-13,Christina Williams,annarogers@gmail.com
440,Notebook,Sports,1179.54,6,2024-09-26,Kelly Acosta,molly55@yahoo.com
441,Backpack,Sports,101.32,1,2024-08-08,Richard Hughes,james45@gmail.com
442,Tablet,Furniture,567.0,5,2024-02-18,Jason Walker,donnacrawford@hotmail.com
443,Gaming Laptop,Furniture,1695.94,2,2024-10-13,,garrettdavis@obrien-silva.info
444,Headphones,Accessories,118.19,2,2024-04-25,Laura Middleton,barbara99@higgins.com
445,Headphones,Appliances,1755.41,10,2024-01-09,Justin Walker,pattersongene@yahoo.com
446,Running Shoes,Furniture,1019.86,2,2024-02-11,Abigail Tucker,ydavenport@parker.info
447,Gaming Laptop,Stationery,74.55,10,2024-11-15,Taylor Stewart,simmonscharlene@scott.info
448,Gaming Laptop,Appliances,1051.81,1,2024-01-20,Brandon English,jillian29@gmail.com
449,Wireless Mouse,Accessories,486.42,10,2024-08-09,Barbara Clayton,christian47@gmail.com
450,Backpack,Stationery,834.64,1,2024-11-23,Miranda Ramirez,tammykerr@yahoo.com
451,Tablet,Stationery,877.5,2,2024-10-29,Rebecca Smith,zreese@little.com
452,Gaming Laptop,Electronics,1152.71,2,2024-09-22,Andrew Koch,
453,Running Shoes,Electronics,369.49,6,2024-01-09,Sean Hayes,jdelgado@guzman-benson.com
454,Gaming Laptop,Sports,1821.3,10,2024-06-30,Stephanie Adams,cynthiahouse@sullivan.org
455,Wireless Mouse,Stationery,1551.3,3,2024-02-19,Joseph Odonnell,zrivera@phillips-black.org
456,Tablet,Sports,1676.22,10,2024-10-27,Joseph Walker,dfarley@ray.net
457,Notebook,Stationery,274.57,10,2024-03-27,Kenneth Davis,murphychristian@yahoo.com
458,Smartphone,Appliances,936.98,7,2024-12-25,Christina Le,christian75@davis.net
459,Wireless Mouse,Stationery,1408.53,3,2024-12-17,Todd Lambert,arodriguez@rose.org
460,Tablet,Accessories,1825.37,8,2024-07-02,Crystal Dennis,wholt@yahoo.com
461,Gaming Laptop,Appliances,152.47,6,2024-10-18,Sheila Ward,
462,Headphones,Accessories,805.41,8,2024-12-29,,fjenkins@garcia.com
463,Gaming Laptop,Appliances,389.65,6,2024-02-18,,hugheskim@gmail.com
464,Coffee Mug,Sports,1561.64,8,2024-01-24,Jasmin Walker,
465,Notebook,Electronics,1725.09,9,2024-11-08,Charles Rojas,vhoward@cox-hunt.org
466,Gaming Laptop,Furniture,95.1,6,2024-12-28,Pamela Curtis,melissapollard@gmail.com
467,Running Shoes,Sports,1851.53,6,2024-05-01,Terry Hernandez,mtorres@flores.com
468,Headphones,Accessories,1238.16,1,2024-02-25,Melissa Lopez,feliciapalmer@hernandez.com
469,Headphones,Furniture,1869.26,2,2024-12-02,Jerry Bowers,derekfleming@hotmail.com
470,Wireless Mouse,Sports,1754.02,6,2024-04-03,Sarah Becker,kdunn@hill.com
471,Headphones,Stationery,18.56,5,2024-05-10,Mark Cole,marcusescobar@hotmail.com
472,Gaming Laptop,Accessories,762.17,6,2024-01-12,Dominic Galloway,maria15@mcmillan-gibson.com
473,Wireless Mouse,Furniture,1103.37,1,2024-11-17,Julie Marshall,thomas55@moyer.com
474,Office Chair,Sports,929.16,8,2024-10-20,Jimmy Santos,suzannehayes@kelly.com
475,Smartphone,Furniture,471.33,9,2024-04-03,Dr. Chad Foster,
476,Backpack,Furniture,867.63,4,2024-12-07,Brandi Ramos,brownbrandon@gmail.com
477,Running Shoes,Appliances,1531.41,7,2024-11-29,,zwashington@yahoo.com
478,Notebook,Appliances,1786.45,5,2024-10-13,Dr. Bryan Potts,adamkramer@freeman.org
479,Headphones,Appliances,609.54,1,2024-01-28,Deborah Villanueva,davidbowman@yahoo.com
480,Backpack,Accessories,1773.55,6,2024-11-02,Amber Allen,kayla64@hotmail.com
481,Smartphone,Sports,504.45,4,2024-05-25,Jacqueline Lopez,barbararaymond@hensley.com
482,Headphones,Furniture,131.62,5,2024-03-22,,lcortez@hotmail.com
483,Backpack,Appliances,1985.64,7,2024-10-03,,mandy67@lloyd-petty.biz
484,Smartphone,Stationery,34.75,9,2024-03-27,,stephen99@hotmail.com
485,Running Shoes,Sports,1119.45,5,2024-06-23,Ashley Collins,tberry@hotmail.com
486,Tablet,Accessories,376.75,2,2024-07-11,Calvin Robinson,perezkenneth@gmail.com
487,Office Chair,Appliances,403.21,6,2024-11-17,Ryan Ramirez,fbeard@cooper.biz
488,Wireless Mouse,Appliances,602.57,4,2024-05-31,,
489,Notebook,Accessories,335.51,7,2024-08-29,Joseph Singh,michele02@hotmail.com
490,Gaming Laptop,Appliances,493.93,3,2024-12-24,Ronald Sanchez,kparker@hotmail.com
491,Smartphone,Accessories,1691.07,1,2024-05-26,Katie Hernandez,donovanrichard@hotmail.com
492,Running Shoes,Sports,553.87,6,2024-05-11,Ashley Wu,shane89@blanchard.biz
493,Running Shoes,Sports,323.19,4,2024-07-01,Derek Castro,rreeves@brewer-collins.net
494,Wireless Mouse,Accessories,889.84,3,2024-02-26,Alejandro Douglas,kristopherwest@blake-taylor.org
495,Office Chair,Accessories,1086.61,1,2024-05-07,Jeremy Roy,gjames@hotmail.com
496,Gaming Laptop,Appliances,817.24,7,2024-08-06,Edward Mitchell,mark97@gmail.com
497,Headphones,Stationery,1170.86,3,2024-05-09,Brittney Hale,jonathanjames@yahoo.com
498,Notebook,Stationery,1255.34,5,2024-10-29,Monica Dixon,jessecharles@yahoo.com
499,Coffee Mug,Stationery,178.93,3,2024-05-11,Andrea Ward,christopher75@yahoo.com
500,Tablet,Appliances,1347.17,4,2024-07-16,William Randall,john37@gmail.com
501,Running Shoes,Stationery,990.93,5,2024-03-22,Jimmy Haney,
502,Notebook,Appliances,1029.91,1,2024-09-23,,jessicamiller@caldwell.com
503,Tablet,Appliances,1689.67,10,2024-01-14,Charles Cline,matthew19@hotmail.com
504,Notebook,Furniture,951.6,6,2024-06-23,,isullivan@miller-sanford.com
505,Notebook,Sports,897.56,8,2024-02-20,Erin Anderson,stephenmeadows@thomas.com
506,Backpack,Appliances,834.17,9,2024-11-10,,nancyhunter@gomez.com
507,Coffee Mug,Furniture,514.26,8,2024-07-01,Mrs. Michelle Hughes,robinsonandrew@hotmail.com
508,Tablet,Stationery,134.48,7,2024-02-08,Claire Hodges,ppruitt@yahoo.com
509,Wireless Mouse,Furniture,1002.46,9,2024-05-28,Tim Stephens,alicia37@gmail.com
510,Tablet,Appliances,1590.77,2,2024-02-09,,joshua50@yahoo.com
511,Wireless Mouse,Accessories,570.8,5,2024-03-10,Lydia Jones,jeffreyowens@nguyen.org
512,Office Chair,Stationery,977.93,5,2024-05-22,Brittany Horton,sullivandean@smith.com
513,Gaming Laptop,Electronics,855.84,1,2024-01-05,Madison Oconnell,tuckertammy@yahoo.com
514,Gaming Laptop,Accessories,1192.94,2,2024-07-12,Samantha Robinson,juarezdavid@hotmail.com
515,Wireless Mouse,Furniture,1589.29,6,2024-03-06,Jeremy Fletcher,ehampton@hotmail.com
516,Notebook,Accessories,887.2,4,2024-03-24,Charlene Wagner,qchase@combs.com
517,Gaming Laptop,Sports,324.49,4,2024-11-09,,
518,Backpack,Furniture,1096.64,4,2024-04-08,Katie Mccarthy,davidsonkaren@stevens.org
519,Headphones,Furniture,396.15,5,2024-04-27,Brittany Villarreal,crystal42@smith.net
520,Notebook,Sports,796.24,10,2024-06-23,Ethan Miller,jaredmorgan@trujillo.biz
521,Office Chair,Stationery,1007.27,3,2024-01-16,Melissa French,emason@miller-rodriguez.org
522,Office Chair,Accessories,1311.81,4,2024-09-16,Angel Mahoney,jamesmorgan@yahoo.com
523,Tablet,Electronics,1519.35,4,2024-02-03,Jasmin Hawkins,robertbrown@gmail.com
524,Headphones,Furniture,355.44,10,2024-01-15,Mathew Simmons,kellymclaughlin@lewis.com
525,Running Shoes,Sports,1805.86,8,2024-09-09,Juan Graham,
526,Office Chair,Appliances,61.45,6,2024-12-10,Todd Conrad,charlesherrera@bruce.com
527,Smartphone,Accessories,163.62,9,2024-01-07,Jillian Mccormick,marygriffith@cohen.com
528,Backpack,Sports,739.19,1,2024-05-19,Adam Woodard,nward@simmons.com
529,Coffee Mug,Accessories,913.02,1,2024-08-20,Gerald Bradshaw,ycampos@becker.net
530,Tablet,Electronics,1839.45,2,2024-02-14,John Cooper,jordanjoshua@hendrix.com
531,Notebook,Sports,692.8,4,2024-09-17,Chelsey Patel,meganmeyer@coleman.org
532,Tablet,Appliances,1325.9,3,2024-11-24,Jennifer Foster,conniejohnson@smith.biz
533,Wireless Mouse,Sports,684.45,1,2024-02-15,,stanleymeyer@deleon.com
534,Notebook,Electronics,74.99,1,2024-02-16,Jonathan Leonard,matthew13@lopez.com
535,Gaming Laptop,Appliances,958.97,9,2024-04-22,,
536,Office Chair,Accessories,1954.48,7,2024-08-31,Megan Johnson,denisecox@flores-thompson.com
537,Wireless Mouse,Furniture,1721.96,2,2024-08-13,Mallory Pratt,rivasryan@yahoo.com
538,Coffee Mug,Appliances,428.26,2,2024-03-03,Michael Ryan,penaandrea@yahoo.com
539,Coffee Mug,Furniture,1741.05,6,2024-05-02,Nichole Johnson,sarahholder@lynn.org
540,Smartphone,Appliances,995.5,5,2024-11-15,,brandon78@yahoo.com
541,Tablet,Sports,748.82,4,2024-12-20,Ryan Farmer,
542,Office Chair,Furniture,42.92,3,2024-04-08,,matthew07@hotmail.com
543,Notebook,Furniture,978.24,7,2024-03-05,Thomas Montoya,melissaluna@pittman.com
544,Office Chair,Appliances,1673.21,1,2024-06-22,Jason Alvarez,patrick83@calhoun.info
545,Smartphone,Furniture,1729.36,4,2024-09-16,,michael33@davis.com
546,Headphones,Stationery,399.65,8,2024-01-21,,paigesellers@hotmail.com
547,Office Chair,Stationery,1905.22,7,2024-07-26,Robert Andrade,jermaine49@smith-sanchez.org
548,Smartphone,Accessories,783.66,4,2024-03-05,James Garza,yrodriguez@yahoo.com
549,Running Shoes,Appliances,65.19,2,2024-09-23,Julie Singh,daniel92@gmail.com
550,Backpack,Appliances,1030.05,5,2024-04-10,Calvin Kelly,fhenry@gmail.com
551,Office Chair,Accessories,1267.83,6,2024-07-10,Deanna Hardin,michaelfranco@hotmail.com
552,Notebook,Electronics,678.77,3,2024-11-08,Ashley Boone,lbennett@hotmail.com
553,Coffee Mug,Stationery,26.48,6,2024-03-09,Tiffany Koch,
554,Wireless Mouse,Stationery,1135.64,2,2024-03-17,Michael Walsh,johnwilson@yahoo.com
555,Running Shoes,Stationery,850.08,5,2024-11-07,Donna Brown,
556,Notebook,Accessories,347.28,6,2024-10-31,Chelsea Ramos,alexandrabenson@orozco-garrett.com
557,Wireless Mouse,Appliances,1161.27,2,2024-01-06,David Avila,jacksonmelanie@gmail.com
558,Tablet,Sports,1091.81,5,2024-03-29,John Mitchell,odavis@gmail.com
559,Backpack,Furniture,1383.0,7,2024-08-28,Raymond Ewing,kharris@pope.com
560,Running Shoes,Accessories,1778.76,10,2024-07-13,Michelle Baker,austin98@gmail.com
561,Gaming Laptop,Accessories,824.81,4,2024-07-23,,jpalmer@yahoo.com
562,Gaming Laptop,Appliances,142.61,3,2024-09-13,Carol Ramirez,donaldrodriguez@perry.biz
563,Running Shoes,Electronics,36.22,6,2024-02-09,Brittney Whitaker,staffordpeter@garza-jones.org
564,Office Chair,Furniture,234.93,6,2024-02-24,Erica Hayes,kyle65@yahoo.com
565,Smartphone,Furniture,121.36,5,2024-12-17,Gabrielle Howell,jmiller@yahoo.com
566,Office Chair,Sports,410.55,7,2024-03-27,,robertsonderek@smith.com
567,Gaming Laptop,Furniture,680.87,3,2024-02-19,,monicatate@griffin.com
568,Notebook,Furniture,1350.8,7,2024-06-09,,zpowell@gmail.com
569,Running Shoes,Electronics,436.09,8,2024-09-03,Daniel Munoz,brett65@serrano.org
570,Running Shoes,Appliances,1211.49,6,2024-02-17,Larry Brown,thomas92@simpson-kramer.info
571,Office Chair,Stationery,1756.21,7,2024-05-12,Jessica Lewis,vanessa51@arnold-castillo.com
572,Wireless Mouse,Accessories,883.5,2,2024-01-29,Lorraine Webb,ydunlap@garza.org
573,Tablet,Sports,676.15,8,2024-05-06,,timothy28@yahoo.com
574,Headphones,Furniture,581.51,1,2024-12-01,,
575,Coffee Mug,Appliances,1069.75,7,2024-03-28,Steven Gilbert Jr.,stevengarcia@gmail.com
576,Headphones,Appliances,512.09,4,2024-08-17,Kaitlyn Gardner,jacobboyd@hotmail.com
577,Running Shoes,Furniture,1980.45,7,2024-02-11,Melissa Francis,jaredpierce@yahoo.com
578,Office Chair,Sports,739.4,7,2024-12-01,Willie Brown,
579,Wireless Mouse,Sports,290.32,10,2024-11-18,David Curry,salexander@gmail.com
580,Notebook,Appliances,1377.74,9,2024-03-28,Dawn Beck,beth52@rogers-miller.info
581,Headphones,Furniture,852.11,3,2024-09-08,Kelsey Warren,
582,Headphones,Electronics,1397.76,8,2024-02-07,Mackenzie Rogers,donaldgray@hotmail.com
583,Office Chair,Stationery,1094.11,8,2024-10-18,Jennifer King,newtonkimberly@hotmail.com
584,Notebook,Sports,1624.87,1,2024-02-08,Douglas Rogers,hlang@weber.com
585,Gaming Laptop,Sports,672.19,10,2024-11-11,Raymond Parker,ckennedy@ho.org
586,Smartphone,Appliances,637.21,7,2024-07-02,Michael Decker,tbrown@yahoo.com
587,Notebook,Furniture,1145.26,8,2024-03-20,Caitlin Thomas,woodardmichael@cameron.biz
588,Wireless Mouse,Electronics,1489.44,3,2024-03-28,Alexis Bridges,bauermarissa@hotmail.com
589,Tablet,Sports,718.19,7,2024-11-19,Krista Munoz,tracyvillegas@salinas.com
590,Wireless Mouse,Electronics,29.65,7,2024-02-04,Leonard Mitchell,duncannicole@yahoo.com
591,Wireless Mouse,Sports,292.37,9,2024-04-21,,
592,Wireless Mouse,Stationery,462.17,2,2024-04-14,Alexis Shaw,julia91@walker.com
593,Wireless Mouse,Stationery,238.86,3,2024-01-12,Laura Harper,michael62@yahoo.com
594,Running Shoes,Sports,165.31,7,2024-06-29,Edward Becker,garzadaniel@hotmail.com
595,Coffee Mug,Sports,1384.26,9,2024-02-15,Robert Simpson,
596,Notebook,Appliances,1790.52,5,2024-07-04,Crystal Huber,rollinspatricia@yahoo.com
597,Tablet,Stationery,1747.45,1,2024-06-12,Laurie Martin,cody58@gmail.com
598,Gaming Laptop,Furniture,928.03,4,2024-04-03,Danielle Kelley,leonkimberly@proctor.com
599,Wireless Mouse,Appliances,62.65,10,2024-02-03,,
600,Backpack,Furniture,710.6,2,2024-06-01,Thomas Moore,
601,Coffee Mug,Appliances,357.18,8,2024-09-30,Billy Dickson,michelerodriguez@hotmail.com
602,Tablet,Stationery,757.0,5,2024-02-17,Carrie Kennedy,javierperez@johnson.com
603,Headphones,Sports,54.19,10,2024-12-26,Samuel Scott,joycebeard@yahoo.com
604,Notebook,Appliances,1673.41,4,2024-09-21,Adrian Mccarthy,jefferyfisher@cooke-cruz.biz
605,Backpack,Electronics,757.64,6,2024-07-29,,griffindavid@gmail.com
606,Notebook,Furniture,1444.06,8,2024-05-17,Elizabeth Lee,xhopkins@yahoo.com
