transaction_id,product_name,category,price,quantity,date,customer_name,customer_email
6801,Tablet,Electronics,1878.01,2,2005-01-09,Customer 247,customer368@example.com
4816,Running Shoes,Sports,260.22,3,2005-01-09,Customer 266,customer107@example.com
3155,Headphones,Electronics,1695.53,9,2005-01-09,Customer 102,customer333@example.com
8230,Office Chair,Furniture,1095.06,2,2005-01-09,Customer 144,customer3@example.com
9621,Backpack,Fashion,1399.43,7,2005-01-16,Customer 452,customer469@example.com
1484,Gaming Laptop,Accessories,1697.68,5,2005-01-16,Customer 390,customer225@example.com
2540,Office Chair,Furniture,1959.92,6,2005-01-16,Customer 270,customer221@example.com
8059,Headphones,Electronics,1440.61,1,2005-01-16,Customer 99,customer144@example.com
6415,Smartphone,Electronics,255.24,8,2005-01-23,Customer 284,customer364@example.com
1341,Office Chair,Furniture,884.62,1,2005-01-23,Customer 77,customer391@example.com
7640,Backpack,Fashion,1554.74,1,2005-01-23,Customer 304,customer292@example.com
8320,Running Shoes,Sports,980.56,8,2005-01-23,Customer 400,customer407@example.com
6131,Gaming Laptop,Accessories,1288.92,1,2005-01-23,Customer 291,customer222@example.com
2844,Headphones,Electronics,860.82,6,2005-01-23,Customer 389,customer324@example.com
2201,Tablet,Electronics,225.48,9,2005-01-23,Customer 386,customer394@example.com
7672,Backpack,Fashion,557.47,4,2005-01-23,Customer 54,customer280@example.com
4988,Watch,Accessories,865.33,8,2005-01-23,Customer 226,customer431@example.com
8776,Tablet,Electronics,1883.25,1,2005-01-23,Customer 473,customer478@example.com
4589,Smartphone,Electronics,180.61,9,2005-01-30,Customer 415,customer290@example.com
7390,Backpack,Fashion,246.45,8,2005-01-30,Customer 341,customer125@example.com
2674,Watch,Accessories,75.51,3,2005-01-30,Customer 278,customer277@example.com
4493,Watch,Accessories,971.78,10,2005-01-30,Customer 473,customer283@example.com
2005,Watch,Accessories,817.41,2,2005-01-30,Customer 300,customer108@example.com
4884,Smartphone,Electronics,78.16,3,2005-01-30,Customer 277,customer8@example.com
2633,Office Chair,Furniture,1887.56,1,2005-01-30,Customer 385,customer162@example.com
1308,Running Shoes,Sports,452.96,9,2005-01-30,Customer 428,customer370@example.com
5266,Smartphone,Electronics,181.46,4,2005-02-06,Customer 281,customer354@example.com
5778,Gaming Laptop,Accessories,1828.2,5,2005-02-06,Customer 385,customer258@example.com
2055,Office Chair,Furniture,1341.42,1,2005-02-06,Customer 82,customer113@example.com
1185,Running Shoes,Sports,1846.16,1,2005-02-06,Customer 437,customer50@example.com
3148,Running Shoes,Sports,1903.63,2,2005-02-06,Customer 250,customer40@example.com
6173,Gaming Laptop,Accessories,1413.96,10,2005-02-06,Customer 282,customer327@example.com
7421,Gaming Laptop,Accessories,1281.43,3,2005-02-06,Customer 491,customer331@example.com
7148,Running Shoes,Sports,397.12,8,2005-02-06,Customer 139,customer87@example.com
1698,Running Shoes,Sports,1517.09,3,2005-02-06,Customer 236,customer280@example.com
2383,Tablet,Electronics,1260.33,9,2005-02-06,Customer 51,customer423@example.com
6936,Tablet,Electronics,799.69,9,2005-02-13,Customer 481,customer482@example.com
7384,Watch,Accessories,1260.93,10,2005-02-13,Customer 272,customer445@example.com
1115,Headphones,Electronics,1728.45,3,2005-02-13,Customer 360,customer266@example.com
8540,Smartphone,Electronics,1452.83,3,2005-02-13,Customer 241,customer336@example.com
1371,Headphones,Electronics,468.69,5,2005-02-13,Customer 44,customer408@example.com
7750,Headphones,Electronics,1113.78,5,2005-02-13,Customer 186,customer444@example.com
7718,Running Shoes,Sports,871.64,1,2005-02-13,Customer 320,customer136@example.com
8033,Gaming Laptop,Accessories,808.81,2,2005-02-13,Customer 437,customer476@example.com
4702,Smartphone,Electronics,968.87,7,2005-02-20,Customer 146,customer82@example.com
4669,Running Shoes,Sports,1432.7,2,2005-02-20,Customer 123,customer423@example.com
1742,Tablet,Electronics,237.32,7,2005-02-20,Customer 234,customer368@example.com
2050,Smartphone,Electronics,63.77,5,2005-02-27,Customer 404,customer319@example.com
9185,Gaming Laptop,Accessories,1250.12,3,2005-02-27,Customer 323,customer171@example.com
9495,Smartphone,Electronics,1538.49,2,2005-02-27,Customer 295,customer92@example.com
3952,Headphones,Electronics,839.08,2,2005-02-27,Customer 139,customer188@example.com
1176,Backpack,Fashion,186.68,1,2005-02-27,Customer 81,customer390@example.com
6268,Tablet,Electronics,914.82,6,2005-02-27,Customer 482,customer201@example.com
5130,Watch,Accessories,1258.18,10,2005-02-27,Customer 86,customer465@example.com
4299,Gaming Laptop,Accessories,1346.42,5,2005-02-27,Customer 450,customer487@example.com
8063,Backpack,Fashion,636.85,1,2005-02-27,Customer 330,customer57@example.com
3280,Smartphone,Electronics,581.83,3,2005-02-27,Customer 128,customer116@example.com
6926,Headphones,Electronics,355.02,6,2005-03-06,Customer 252,customer273@example.com
7317,Office Chair,Furniture,1918.84,2,2005-03-06,Customer 390,customer47@example.com
5175,Running Shoes,Sports,1722.9,8,2005-03-06,Customer 264,customer259@example.com
3878,Backpack,Fashion,1682.53,3,2005-03-06,Customer 122,customer323@example.com
7710,Headphones,Electronics,585.4,6,2005-03-06,Customer 99,customer85@example.com
7654,Tablet,Electronics,842.86,10,2005-03-06,Customer 440,customer354@example.com
6498,Headphones,Electronics,1584.88,9,2005-03-13,Customer 381,customer76@example.com
8576,Tablet,Electronics,221.88,8,2005-03-13,Customer 229,customer288@example.com
9504,Watch,Accessories,1967.17,7,2005-03-13,Customer 51,customer121@example.com
7028,Office Chair,Furniture,706.52,4,2005-03-13,Customer 457,customer84@example.com
4722,Watch,Accessories,525.46,3,2005-03-20,Customer 384,customer310@example.com
9331,Gaming Laptop,Accessories,280.3,3,2005-03-20,Customer 495,customer256@example.com
9384,Backpack,Fashion,296.54,3,2005-03-20,Customer 457,customer296@example.com
7016,Office Chair,Furniture,115.55,9,2005-03-27,Customer 422,customer105@example.com
7377,Tablet,Electronics,217.12,9,2005-03-27,Customer 119,customer340@example.com
8588,Office Chair,Furniture,408.22,8,2005-03-27,Customer 294,customer457@example.com
4023,Watch,Accessories,917.52,4,2005-04-03,Customer 479,customer170@example.com
7688,Tablet,Electronics,130.56,5,2005-04-03,Customer 367,customer280@example.com
9166,Headphones,Electronics,414.85,7,2005-04-03,Customer 48,customer375@example.com
4212,Office Chair,Furniture,1497.74,10,2005-04-03,Customer 396,customer331@example.com
7348,Backpack,Fashion,1696.34,8,2005-04-03,Customer 489,customer419@example.com
6413,Smartphone,Electronics,712.28,1,2005-04-03,Customer 25,customer353@example.com
5965,Headphones,Electronics,1805.76,8,2005-04-03,Customer 498,customer413@example.com
4378,Tablet,Electronics,326.05,8,2005-04-03,Customer 49,customer130@example.com
8993,Backpack,Fashion,1648.11,1,2005-04-03,Customer 6,customer313@example.com
8168,Backpack,Fashion,358.35,7,2005-04-03,Customer 186,customer79@example.com
2599,Running Shoes,Sports,1604.52,2,2005-04-10,Customer 190,customer491@example.com
7250,Gaming Laptop,Accessories,1698.38,6,2005-04-10,Customer 378,customer261@example.com
8547,Tablet,Electronics,1676.04,10,2005-04-10,Customer 172,customer89@example.com
6578,Watch,Accessories,1933.99,8,2005-04-17,Customer 267,customer125@example.com
5367,Watch,Accessories,1253.54,8,2005-04-17,Customer 150,customer327@example.com
8541,Backpack,Fashion,352.53,4,2005-04-17,Customer 385,customer314@example.com
3466,Headphones,Electronics,757.28,8,2005-04-17,Customer 73,customer481@example.com
9911,Tablet,Electronics,1842.55,10,2005-04-17,Customer 343,customer59@example.com
8678,Tablet,Electronics,1016.13,4,2005-04-17,Customer 207,customer88@example.com
7556,Tablet,Electronics,1451.24,4,2005-04-17,Customer 92,customer1@example.com
3951,Running Shoes,Sports,1811.71,5,2005-04-17,Customer 376,customer118@example.com
1600,Watch,Accessories,412.26,6,2005-04-17,Customer 158,customer281@example.com
5446,Office Chair,Furniture,1435.83,5,2005-04-24,Customer 305,customer191@example.com
1728,Backpack,Fashion,437.26,6,2005-04-24,Customer 138,customer121@example.com
5732,Office Chair,Furniture,432.99,6,2005-04-24,Customer 370,customer185@example.com
2233,Headphones,Electronics,1038.53,9,2005-04-24,Customer 212,customer167@example.com
6256,Smartphone,Electronics,1686.51,8,2005-04-24,Customer 383,customer12@example.com
7893,Backpack,Fashion,1625.97,7,2005-05-01,Customer 486,customer443@example.com
2133,Headphones,Electronics,492.54,9,2005-05-01,Customer 499,customer438@example.com
7911,Office Chair,Furniture,962.93,5,2005-05-01,Customer 468,customer376@example.com
5119,Gaming Laptop,Accessories,1393.01,5,2005-05-01,Customer 500,customer80@example.com
2281,Smartphone,Electronics,586.29,10,2005-05-01,Customer 209,customer125@example.com
8935,Running Shoes,Sports,808.45,5,2005-05-01,Customer 158,customer478@example.com
6529,Tablet,Electronics,275.12,5,2005-05-01,Customer 384,customer312@example.com
1689,Running Shoes,Sports,1689.89,1,2005-05-08,Customer 91,customer451@example.com
3450,Tablet,Electronics,1298.35,7,2005-05-08,Customer 229,customer193@example.com
3874,Headphones,Electronics,593.79,9,2005-05-08,Customer 321,customer205@example.com
5969,Gaming Laptop,Accessories,984.71,10,2005-05-08,Customer 295,customer71@example.com
8411,Office Chair,Furniture,432.43,7,2005-05-08,Customer 137,customer12@example.com
4506,Tablet,Electronics,1302.77,1,2005-05-08,Customer 9,customer94@example.com
6007,Headphones,Electronics,865.05,7,2005-05-08,Customer 12,customer1@example.com
6513,Headphones,Electronics,494.61,10,2005-05-08,Customer 253,customer349@example.com
5747,Running Shoes,Sports,1505.85,9,2005-05-15,Customer 274,customer132@example.com
4163,Gaming Laptop,Accessories,95.79,10,2005-05-15,Customer 431,customer406@example.com
9273,Tablet,Electronics,1473.04,10,2005-05-15,Customer 319,customer92@example.com
7622,Tablet,Electronics,1297.32,6,2005-05-22,Customer 323,customer467@example.com
3307,Watch,Accessories,642.9,9,2005-05-22,Customer 405,customer86@example.com
9526,Gaming Laptop,Accessories,385.93,3,2005-05-22,Customer 65,customer374@example.com
3468,Watch,Accessories,1751.26,2,2005-05-22,Customer 350,customer426@example.com
3409,Gaming Laptop,Accessories,1884.44,5,2005-05-29,Customer 446,customer402@example.com
1788,Running Shoes,Sports,1492.82,4,2005-05-29,Customer 325,customer318@example.com
2327,Office Chair,Furniture,1140.3,3,2005-05-29,Customer 261,customer461@example.com
6034,Smartphone,Electronics,1754.97,9,2005-06-05,Customer 226,customer339@example.com
9642,Running Shoes,Sports,1106.91,5,2005-06-05,Customer 249,customer404@example.com
5418,Gaming Laptop,Accessories,901.9,3,2005-06-05,Customer 246,customer33@example.com
3594,Headphones,Electronics,658.46,8,2005-06-05,Customer 226,customer464@example.com
1014,Gaming Laptop,Accessories,344.7,1,2005-06-05,Customer 12,customer69@example.com
7078,Tablet,Electronics,1349.26,6,2005-06-05,Customer 344,customer144@example.com
9985,Gaming Laptop,Accessories,1310.79,4,2005-06-05,Customer 276,customer50@example.com
9793,Office Chair,Furniture,1637.17,3,2005-06-05,Customer 395,customer139@example.com
2225,Headphones,Electronics,167.26,4,2005-06-05,Customer 89,customer45@example.com
3697,Watch,Accessories,592.46,2,2005-06-12,Customer 157,customer233@example.com
8936,Smartphone,Electronics,1171.54,1,2005-06-12,Customer 170,customer55@example.com
2930,Gaming Laptop,Accessories,1725.66,9,2005-06-12,Customer 335,customer443@example.com
6176,Tablet,Electronics,444.79,9,2005-06-12,Customer 342,customer187@example.com
2732,Gaming Laptop,Accessories,1149.64,7,2005-06-12,Customer 73,customer96@example.com
8320,Smartphone,Electronics,176.36,5,2005-06-19,Customer 116,customer84@example.com
1872,Office Chair,Furniture,273.86,8,2005-06-19,Customer 311,customer362@example.com
2304,Headphones,Electronics,1065.76,1,2005-06-19,Customer 86,customer441@example.com
7682,Headphones,Electronics,1393.88,4,2005-06-19,Customer 88,customer210@example.com
1192,Running Shoes,Sports,1710.56,4,2005-06-19,Customer 390,customer60@example.com
3972,Office Chair,Furniture,557.96,10,2005-06-19,Customer 83,customer28@example.com
1719,Smartphone,Electronics,133.8,5,2005-06-26,Customer 464,customer172@example.com
4093,Tablet,Electronics,773.42,8,2005-06-26,Customer 34,customer375@example.com
4795,Running Shoes,Sports,120.77,10,2005-06-26,Customer 16,customer72@example.com
9183,Watch,Accessories,138.06,4,2005-06-26,Customer 73,customer459@example.com
3120,Watch,Accessories,1901.5,2,2005-06-26,Customer 65,customer184@example.com
4937,Gaming Laptop,Accessories,207.47,6,2005-06-26,Customer 154,customer284@example.com
9007,Smartphone,Electronics,1736.29,1,2005-06-26,Customer 486,customer78@example.com
3423,Headphones,Electronics,717.47,7,2005-07-03,Customer 306,customer204@example.com
6081,Headphones,Electronics,1314.94,2,2005-07-03,Customer 468,customer145@example.com
6561,Backpack,Fashion,445.61,1,2005-07-03,Customer 290,customer155@example.com
5658,Office Chair,Furniture,1031.14,4,2005-07-03,Customer 20,customer406@example.com
5954,Watch,Accessories,228.36,9,2005-07-03,Customer 191,customer275@example.com
3584,Backpack,Fashion,1082.62,3,2005-07-03,Customer 107,customer310@example.com
3603,Running Shoes,Sports,432.61,7,2005-07-03,Customer 211,customer272@example.com
1990,Office Chair,Furniture,1990.81,5,2005-07-03,Customer 270,customer488@example.com
9047,Running Shoes,Sports,1283.54,1,2005-07-03,Customer 322,customer259@example.com
2315,Office Chair,Furniture,1545.42,4,2005-07-10,Customer 248,customer245@example.com
9517,Smartphone,Electronics,260.48,4,2005-07-10,Customer 65,customer482@example.com
2178,Headphones,Electronics,178.9,10,2005-07-10,Customer 267,customer109@example.com
6522,Backpack,Fashion,1881.11,3,2005-07-10,Customer 68,customer189@example.com
6904,Watch,Accessories,1635.33,1,2005-07-10,Customer 229,customer481@example.com
7326,Gaming Laptop,Accessories,443.66,7,2005-07-10,Customer 110,customer178@example.com
8712,Watch,Accessories,372.15,4,2005-07-10,Customer 79,customer134@example.com
2373,Gaming Laptop,Accessories,238.06,5,2005-07-17,Customer 301,customer403@example.com
5338,Running Shoes,Sports,1226.35,8,2005-07-17,Customer 222,customer52@example.com
4021,Watch,Accessories,768.04,10,2005-07-17,Customer 160,customer375@example.com
8538,Headphones,Electronics,1133.92,7,2005-07-17,Customer 224,customer199@example.com
5544,Gaming Laptop,Accessories,1822.33,7,2005-07-24,Customer 330,customer379@example.com
1468,Backpack,Fashion,1511.37,7,2005-07-24,Customer 361,customer317@example.com
5159,Smartphone,Electronics,367.18,10,2005-07-24,Customer 314,customer443@example.com
4274,Backpack,Fashion,1471.48,3,2005-07-24,Customer 37,customer256@example.com
3011,Office Chair,Furniture,1648.35,9,2005-07-24,Customer 264,customer154@example.com
5502,Gaming Laptop,Accessories,285.33,2,2005-07-24,Customer 40,customer20@example.com
6767,Gaming Laptop,Accessories,1952.79,2,2005-07-24,Customer 128,customer37@example.com
8508,Backpack,Fashion,625.21,9,2005-07-24,Customer 200,customer455@example.com
4765,Smartphone,Electronics,1857.35,10,2005-07-24,Customer 430,customer143@example.com
1388,Gaming Laptop,Accessories,1063.76,2,2005-07-24,Customer 156,customer70@example.com
2821,Watch,Accessories,1549.5,10,2005-07-31,Customer 31,customer44@example.com
1690,Backpack,Fashion,947.78,4,2005-07-31,Customer 276,customer500@example.com
3230,Gaming Laptop,Accessories,1581.61,6,2005-07-31,Customer 453,customer118@example.com
1240,Tablet,Electronics,1840.62,3,2005-07-31,Customer 290,customer489@example.com
5863,Smartphone,Electronics,323.06,9,2005-08-07,Customer 151,customer349@example.com
9136,Backpack,Fashion,1829.65,1,2005-08-07,Customer 384,customer203@example.com
6816,Tablet,Electronics,987.42,9,2005-08-07,Customer 460,customer468@example.com
3516,Headphones,Electronics,523.49,5,2005-08-07,Customer 318,customer75@example.com
5462,Running Shoes,Sports,807.91,9,2005-08-07,Customer 176,customer389@example.com
7255,Watch,Accessories,1743.13,7,2005-08-07,Customer 7,customer382@example.com
8713,Gaming Laptop,Accessories,1737.62,9,2005-08-07,Customer 17,customer83@example.com
1828,Gaming Laptop,Accessories,158.34,7,2005-08-07,Customer 270,customer456@example.com
5829,Running Shoes,Sports,558.27,8,2005-08-07,Customer 97,customer344@example.com
9463,Watch,Accessories,913.44,5,2005-08-14,Customer 413,customer286@example.com
1472,Backpack,Fashion,1672.0,1,2005-08-14,Customer 448,customer413@example.com
2264,Watch,Accessories,600.64,5,2005-08-14,Customer 336,customer240@example.com
4637,Headphones,Electronics,1457.7,7,2005-08-14,Customer 51,customer489@example.com
6259,Tablet,Electronics,509.59,10,2005-08-14,Customer 248,customer31@example.com
5284,Office Chair,Furniture,1586.66,8,2005-08-14,Customer 357,customer393@example.com
7195,Headphones,Electronics,839.0,2,2005-08-14,Customer 341,customer64@example.com
5151,Watch,Accessories,1036.47,9,2005-08-14,Customer 418,customer206@example.com
1274,Watch,Accessories,1222.02,1,2005-08-14,Customer 192,customer490@example.com
7999,Watch,Accessories,1031.56,2,2005-08-14,Customer 125,customer3@example.com
9702,Gaming Laptop,Accessories,1467.95,1,2005-08-21,Customer 38,customer64@example.com
6760,Smartphone,Electronics,1575.73,4,2005-08-21,Customer 100,customer475@example.com
2995,Running Shoes,Sports,991.93,10,2005-08-21,Customer 373,customer335@example.com
3662,Running Shoes,Sports,901.62,3,2005-08-21,Customer 129,customer233@example.com
1744,Tablet,Electronics,1378.7,4,2005-08-21,Customer 471,customer160@example.com
7928,Tablet,Electronics,661.07,9,2005-08-21,Customer 237,customer176@example.com
4141,Running Shoes,Sports,886.44,6,2005-08-21,Customer 109,customer373@example.com
3383,Gaming Laptop,Accessories,446.02,8,2005-08-21,Customer 104,customer70@example.com
4288,Backpack,Fashion,1347.15,5,2005-08-21,Customer 165,customer95@example.com
7853,Gaming Laptop,Accessories,1487.39,1,2005-08-28,Customer 126,customer290@example.com
4395,Backpack,Fashion,1307.62,1,2005-08-28,Customer 41,customer92@example.com
4842,Watch,Accessories,1725.93,6,2005-08-28,Customer 486,customer228@example.com
2351,Gaming Laptop,Accessories,1024.46,10,2005-08-28,Customer 261,customer15@example.com
8408,Gaming Laptop,Accessories,129.89,8,2005-08-28,Customer 482,customer417@example.com
1397,Office Chair,Furniture,601.11,8,2005-08-28,Customer 176,customer137@example.com
4842,Office Chair,Furniture,772.82,10,2005-09-04,Customer 71,customer38@example.com
3996,Backpack,Fashion,433.77,3,2005-09-04,Customer 264,customer170@example.com
7772,Smartphone,Electronics,319.53,2,2005-09-04,Customer 54,customer81@example.com
1808,Tablet,Electronics,1609.45,8,2005-09-04,Customer 299,customer178@example.com
2726,Office Chair,Furniture,348.48,10,2005-09-04,Customer 433,customer482@example.com
3484,Smartphone,Electronics,1097.15,1,2005-09-04,Customer 236,customer471@example.com
6785,Office Chair,Furniture,1617.92,5,2005-09-04,Customer 457,customer238@example.com
5576,Backpack,Fashion,1656.11,10,2005-09-04,Customer 290,customer192@example.com
8948,Watch,Accessories,1574.56,9,2005-09-11,Customer 156,customer454@example.com
5927,Tablet,Electronics,1003.03,9,2005-09-11,Customer 256,customer410@example.com
2850,Office Chair,Furniture,77.25,1,2005-09-11,Customer 109,customer391@example.com
7882,Headphones,Electronics,257.73,2,2005-09-18,Customer 59,customer435@example.com
9216,Headphones,Electronics,842.02,8,2005-09-18,Customer 429,customer217@example.com
9554,Running Shoes,Sports,1898.44,8,2005-09-18,Customer 246,customer224@example.com
8381,Watch,Accessories,1493.96,8,2005-09-18,Customer 244,customer297@example.com
3762,Backpack,Fashion,277.87,8,2005-09-18,Customer 268,customer474@example.com
2060,Office Chair,Furniture,1208.24,5,2005-09-18,Customer 407,customer480@example.com
1283,Watch,Accessories,95.74,2,2005-09-25,Customer 412,customer107@example.com
2505,Backpack,Fashion,1941.98,10,2005-09-25,Customer 277,customer110@example.com
3973,Office Chair,Furniture,1275.06,6,2005-09-25,Customer 203,customer416@example.com
5923,Gaming Laptop,Accessories,1745.8,5,2005-09-25,Customer 259,customer412@example.com
2283,Running Shoes,Sports,1422.8,6,2005-09-25,Customer 186,customer283@example.com
9220,Headphones,Electronics,1441.26,3,2005-09-25,Customer 346,customer200@example.com
3707,Backpack,Fashion,127.34,4,2005-09-25,Customer 210,customer345@example.com
4480,Headphones,Electronics,1082.6,9,2005-09-25,Customer 136,customer145@example.com
3988,Gaming Laptop,Accessories,1852.87,7,2005-10-02,Customer 314,customer49@example.com
9075,Office Chair,Furniture,763.04,7,2005-10-02,Customer 95,customer70@example.com
7441,Tablet,Electronics,734.03,3,2005-10-02,Customer 270,customer299@example.com
8263,Watch,Accessories,1568.12,4,2005-10-02,Customer 440,customer298@example.com
2938,Tablet,Electronics,1888.86,1,2005-10-09,Customer 479,customer168@example.com
1938,Smartphone,Electronics,817.73,6,2005-10-09,Customer 397,customer33@example.com
2047,Running Shoes,Sports,1715.4,5,2005-10-09,Customer 25,customer438@example.com
5543,Office Chair,Furniture,953.26,1,2005-10-09,Customer 213,customer249@example.com
1501,Tablet,Electronics,1510.55,4,2005-10-09,Customer 400,customer166@example.com
4298,Watch,Accessories,1138.7,4,2005-10-09,Customer 283,customer495@example.com
8376,Headphones,Electronics,619.59,2,2005-10-09,Customer 328,customer23@example.com
1660,Gaming Laptop,Accessories,1922.51,10,2005-10-16,Customer 119,customer253@example.com
7787,Gaming Laptop,Accessories,1366.61,8,2005-10-16,Customer 328,customer151@example.com
3081,Office Chair,Furniture,882.25,6,2005-10-16,Customer 62,customer239@example.com
4926,Running Shoes,Sports,1922.14,7,2005-10-16,Customer 259,customer153@example.com
4036,Office Chair,Furniture,948.59,10,2005-10-16,Customer 491,customer234@example.com
8728,Smartphone,Electronics,1589.64,3,2005-10-16,Customer 494,customer20@example.com
3209,Tablet,Electronics,556.4,1,2005-10-16,Customer 412,customer318@example.com
9478,Tablet,Electronics,987.33,3,2005-10-23,Customer 366,customer272@example.com
6533,Headphones,Electronics,1632.46,5,2005-10-23,Customer 329,customer186@example.com
7523,Headphones,Electronics,1459.46,10,2005-10-23,Customer 269,customer412@example.com
4776,Gaming Laptop,Accessories,225.6,4,2005-10-30,Customer 410,customer57@example.com
6758,Headphones,Electronics,907.53,2,2005-10-30,Customer 260,customer499@example.com
3334,Tablet,Electronics,1361.38,5,2005-10-30,Customer 147,customer179@example.com
7838,Office Chair,Furniture,878.55,9,2005-10-30,Customer 162,customer112@example.com
8357,Smartphone,Electronics,1430.08,4,2005-10-30,Customer 110,customer203@example.com
7490,Office Chair,Furniture,352.27,9,2005-10-30,Customer 55,customer247@example.com
9922,Gaming Laptop,Accessories,990.54,5,2005-10-30,Customer 191,customer268@example.com
2332,Watch,Accessories,1910.28,10,2005-10-30,Customer 280,customer231@example.com
2335,Office Chair,Furniture,1060.37,3,2005-10-30,Customer 165,customer80@example.com
7140,Smartphone,Electronics,1413.18,3,2005-11-06,Customer 470,customer14@example.com
3767,Office Chair,Furniture,716.15,1,2005-11-06,Customer 302,customer419@example.com
4278,Backpack,Fashion,157.22,9,2005-11-06,Customer 455,customer277@example.com
1584,Running Shoes,Sports,1509.88,1,2005-11-06,Customer 347,customer330@example.com
8832,Tablet,Electronics,1778.76,8,2005-11-06,Customer 433,customer211@example.com
9962,Smartphone,Electronics,1950.69,10,2005-11-06,Customer 231,customer303@example.com
4050,Office Chair,Furniture,1721.53,5,2005-11-06,Customer 410,customer27@example.com
2583,Headphones,Electronics,699.35,4,2005-11-06,Customer 268,customer358@example.com
1750,Headphones,Electronics,1327.95,8,2005-11-06,Customer 270,customer99@example.com
4319,Gaming Laptop,Accessories,934.89,7,2005-11-06,Customer 496,customer409@example.com
7695,Watch,Accessories,1285.2,3,2005-11-13,Customer 217,customer333@example.com
1158,Headphones,Electronics,1434.03,8,2005-11-13,Customer 18,customer316@example.com
1123,Gaming Laptop,Accessories,1740.28,5,2005-11-13,Customer 434,customer247@example.com
4689,Tablet,Electronics,1937.26,3,2005-11-13,Customer 21,customer395@example.com
8458,Running Shoes,Sports,165.19,7,2005-11-13,Customer 395,customer73@example.com
7060,Watch,Accessories,77.22,2,2005-11-13,Customer 426,customer166@example.com
6794,Backpack,Fashion,489.91,2,2005-11-13,Customer 348,customer392@example.com
9094,Watch,Accessories,389.96,8,2005-11-13,Customer 52,customer336@example.com
8116,Headphones,Electronics,1901.5,1,2005-11-20,Customer 459,customer345@example.com
4564,Watch,Accessories,674.41,6,2005-11-20,Customer 238,customer352@example.com
7587,Headphones,Electronics,164.13,10,2005-11-20,Customer 167,customer325@example.com
6255,Backpack,Fashion,150.26,8,2005-11-20,Customer 158,customer19@example.com
6574,Smartphone,Electronics,1286.43,1,2005-11-20,Customer 311,customer87@example.com
2203,Smartphone,Electronics,1455.7,10,2005-11-20,Customer 59,customer350@example.com
7420,Office Chair,Furniture,1615.87,6,2005-11-20,Customer 215,customer108@example.com
9858,Tablet,Electronics,389.08,6,2005-11-20,Customer 432,customer178@example.com
9092,Office Chair,Furniture,174.88,2,2005-11-20,Customer 482,customer447@example.com
8367,Watch,Accessories,1803.68,3,2005-11-27,Customer 478,customer269@example.com
1984,Gaming Laptop,Accessories,852.03,5,2005-11-27,Customer 45,customer91@example.com
4546,Backpack,Fashion,1157.92,10,2005-11-27,Customer 323,customer492@example.com
8850,Headphones,Electronics,273.82,5,2005-11-27,Customer 228,customer353@example.com
2073,Running Shoes,Sports,151.21,7,2005-11-27,Customer 242,customer197@example.com
3333,Gaming Laptop,Accessories,1531.69,9,2005-11-27,Customer 156,customer365@example.com
7054,Running Shoes,Sports,97.66,5,2005-12-04,Customer 184,customer314@example.com
2287,Watch,Accessories,1369.62,6,2005-12-04,Customer 219,customer242@example.com
1124,Office Chair,Furniture,1620.13,7,2005-12-04,Customer 116,customer44@example.com
6171,Gaming Laptop,Accessories,1379.49,5,2005-12-04,Customer 156,customer419@example.com
3742,Watch,Accessories,717.26,4,2005-12-04,Customer 55,customer212@example.com
9409,Tablet,Electronics,977.21,7,2005-12-11,Customer 337,customer57@example.com
6027,Headphones,Electronics,1842.57,4,2005-12-11,Customer 72,customer473@example.com
5894,Backpack,Fashion,1989.71,1,2005-12-11,Customer 212,customer184@example.com
1829,Backpack,Fashion,1956.01,9,2005-12-11,Customer 382,customer295@example.com
6980,Office Chair,Furniture,564.0,2,2005-12-11,Customer 38,customer234@example.com
4998,Backpack,Fashion,1613.29,8,2005-12-11,Customer 314,customer319@example.com
1232,Smartphone,Electronics,502.4,2,2005-12-11,Customer 247,customer254@example.com
8172,Running Shoes,Sports,418.67,3,2005-12-11,Customer 126,customer107@example.com
2855,Smartphone,Electronics,530.16,10,2005-12-11,Customer 408,customer170@example.com
1785,Headphones,Electronics,458.99,5,2005-12-11,Customer 82,customer345@example.com
5382,Office Chair,Furniture,1814.48,6,2005-12-18,Customer 454,customer453@example.com
9257,Running Shoes,Sports,605.22,3,2005-12-18,Customer 221,customer79@example.com
5638,Office Chair,Furniture,183.84,6,2005-12-18,Customer 64,customer358@example.com
3310,Watch,Accessories,1612.8,4,2005-12-18,Customer 445,customer238@example.com
2729,Tablet,Electronics,278.45,10,2005-12-18,Customer 149,customer201@example.com
1249,Smartphone,Electronics,427.41,4,2005-12-18,Customer 338,customer303@example.com
3505,Smartphone,Electronics,1038.24,10,2005-12-18,Customer 324,customer144@example.com
2635,Running Shoes,Sports,1554.57,6,2005-12-18,Customer 14,customer398@example.com
6183,Watch,Accessories,729.29,2,2005-12-25,Customer 407,customer138@example.com
2289,Tablet,Electronics,1142.77,5,2005-12-25,Customer 229,customer180@example.com
6877,Headphones,Electronics,996.32,1,2005-12-25,Customer 144,customer271@example.com
2711,Gaming Laptop,Accessories,1004.35,9,2005-12-25,Customer 16,customer87@example.com
5985,Tablet,Electronics,1737.55,4,2005-12-25,Customer 273,customer80@example.com
8215,Watch,Accessories,1118.11,8,2005-12-25,Customer 258,customer186@example.com
8539,Backpack,Fashion,1918.28,3,2005-12-25,Customer 78,customer445@example.com
